"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-10-31,76955,"44039","OH","Cleveland","Lorain","North Ridgeville",1861,153700,-0.000650195058517555,-0.00259571706683971,0.0226214238190286,0.0120012784131602,-0.00573546933577607,"2006-11","2006-Q4",165600,-0.0718599033816425,"2003-07"
2015-10-31,95835,"89139","NV","Las Vegas","Clark","Las Vegas",1862,229400,0.0105726872246696,0.0324032403240324,0.0841209829867675,0.0945815198815818,-0.0378454598209712,"2006-04","2006-Q2",350100,-0.34475864038846,"2004-03"
2015-10-31,62265,"11793","NY","New York","Nassau","Wantagh",1863,429900,0.00350140056022409,0.00797186400937866,0.0381550350156967,0.0125050919863348,-0.010176397532472,"2006-07","2006-Q3",497500,-0.135879396984925,"2004-10"
2015-10-31,93282,"80205","CO","Denver","Denver","Denver",1864,343500,0.0102941176470588,0.0355743141392825,0.171954964176049,0.109185599205122,0.0516468836481929,"2015-10","2015-Q4",343500,0,"2015-10"
2015-10-31,58420,"01545","MA","Worcester","Worcester","Shrewsbury",1865,356000,0.00253449732469727,0.00650268589199887,0.0658682634730539,0.0192047985559463,-0.00645051229640781,"2006-01","2006-Q1",382200,-0.0685504971219257,"2004-07"
2015-10-31,77024,"44124","OH","Cleveland","Cuyahoga","Lyndhurst",1866,132700,0.0053030303030303,0.0184190330007675,0.0255023183925811,-0.00239416185004016,-0.0186569725450566,"2006-02","2006-Q1",160500,-0.173208722741433,"1999-08"
2015-10-31,72154,"32703","FL","Orlando","Orange","Apopka",1867,141500,0.00927246790299572,0.0253623188405797,0.0671191553544495,0.0501306537319057,-0.0302099687559675,"2006-08","2006-Q3",225900,-0.373616644532979,"2004-09"
2015-10-31,96800,"92316","CA","Riverside","San Bernardino","Bloomington",1868,259300,0.00309477756286267,0.012890625,0.0644499178981938,0.109254103915243,-0.0271320417206106,"2006-07","2006-Q3",378800,-0.315469904963041,"2004-09"
2015-10-31,82256,"55406","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1869,199800,0.00452488687782805,0.0106221547799696,0.0204290091930541,0.0263918123741511,-0.00595629008577858,"2006-04","2006-Q2",216400,-0.0767097966728281,"2004-09"
2015-10-31,74385,"37601","TN","Johnson City","Washington","Johnson City",1870,119000,0.00506756756756757,0.00676818950930626,0.0214592274678112,0.00305297405544591,0.0178532796029287,"2009-09","2009-Q3",119600,-0.00501672240802676,"2009-07"
2015-10-31,82282,"55432","MN","Minneapolis-St Paul","Anoka","Fridley",1871,168000,0.00840336134453781,0.0169491525423729,0.0619469026548673,0.0207561755780756,-0.0211780041455644,"2006-03","2006-Q1",210000,-0.2,"2002-08"
2015-10-31,99521,"98036","WA","Seattle","Snohomish","Lynnwood",1872,369800,0.00407276676622319,0.0209828823854224,0.0953791469194313,0.0656403139450747,0.0179597944304613,"2007-08","2007-Q3",374200,-0.0117584179583111,"2007-04"
2015-10-31,94911,"85335","AZ","Phoenix","Maricopa","El Mirage",1873,141600,0.0107066381156317,0.0335766423357664,0.0850574712643678,0.137054800634688,-0.0432358903004798,"2006-02","2006-Q1",231000,-0.387012987012987,"2004-10"
2015-10-31,69718,"28105","NC","Charlotte","Mecklenburg","Matthews",1874,219400,0.00457875457875458,0.0171534538711173,0.0432715168806467,0.0287596827307171,0.0145980925701055,"2008-01","2008-Q1",221500,-0.00948081264108352,"2007-07"
2015-10-31,84438,"60193","IL","Chicago","Cook","Schaumburg",1875,215400,0.00326036329762459,0.00748362956033676,0.0218216318785579,0.00788996225843341,-0.0246269177530423,"2006-11","2006-Q4",289900,-0.256985167299069,"2002-11"
2015-10-31,72621,"33462","FL","Miami-Fort Lauderdale","Palm Beach","Lantana",1876,170800,0.00886001181334909,0.0345245305875227,0.143239625167336,0.0683871618342775,-0.0417363535617334,"2006-03","2006-Q1",272400,-0.372980910425844,"2004-05"
2015-10-31,81411,"53590","WI","Madison","Dane","Town of Sun Prairie",1877,214800,0.0013986013986014,0.00420757363253857,0.0326923076923077,0.0173479880656353,0.00443594266374325,"2006-04","2006-Q2",215900,-0.00509495136637332,"2006-03"
2015-10-31,72297,"32909","FL","Melbourne","Brevard","Palm Bay",1878,127900,0.00788022064617809,0.0223820943245404,0.0894378194207836,0.0872056247660671,-0.0417394466532795,"2006-04","2006-Q2",203900,-0.372731731240804,"2004-04"
2015-10-31,93316,"80241","CO","Denver","Adams","Thornton",1879,295900,0.00886464370951244,0.0292173913043478,0.153606237816764,0.078063276418366,0.0239227976397649,"2015-10","2015-Q4",295900,0,"2015-10"
2015-10-31,90676,"75081","TX","Dallas-Fort Worth","Dallas","Richardson",1880,202000,0.00647732934728451,0.0233029381965552,0.160919540229885,0.065341173134591,0.0261121892189149,"2015-10","2015-Q4",202000,0,"2015-10"
2015-10-31,95213,"86442","AZ","Lake Havasu City","Mohave","Bullhead City",1881,132900,0.00150715900527506,0.0160550458715596,0.029434546862897,0.039874584554866,-0.0412871377168328,"2006-05","2006-Q2",220600,-0.397552130553037,"2004-06"
2015-10-31,95845,"89149","NV","Las Vegas","Clark","Las Vegas",1882,218900,0.0064367816091954,0.0200372786579683,0.060562015503876,0.0778091155867118,-0.0421154576316247,"2006-05","2006-Q2",344900,-0.365323282110757,"2004-01"
2015-10-31,72364,"33026","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",1883,218600,0.00551977920883165,0.0229293401965372,0.0891878425510712,0.087221101142307,-0.0207875623343611,"2006-06","2006-Q2",294600,-0.257976917854718,"2005-02"
2015-10-31,69771,"28208","NC","Charlotte","Mecklenburg","Charlotte",1884,74700,0.00403225806451613,0.00945945945945946,0.00809716599190283,0.00379106462426648,-0.0111932272074982,"2007-07","2007-Q3",88700,-0.157835400225479,"2000-12"
2015-10-31,90741,"75165","TX","Dallas-Fort Worth","Ellis","Waxahachie",1885,144000,0.00418410041841004,0.0183875530410184,0.131186174391202,0.0431164356638416,0.0124825293300261,"2015-10","2015-Q4",144000,0,"2015-10"
2015-10-31,93459,"80537","CO","Fort Collins","Larimer","Loveland",1886,263900,0.0122746451860376,0.042259083728278,0.160510114335972,0.0683663763614046,0.028267554619297,"2015-10","2015-Q4",263900,0,"2015-10"
2015-10-31,84558,"60525","IL","Chicago","Cook","La Grange",1887,314700,0.000635930047694754,0.00254858235106722,0.0284313725490196,0.0327252744115634,-0.0117266559739825,"2007-03","2007-Q1",373000,-0.156300268096515,"2004-06"
2015-10-31,60431,"06770","CT","New Haven","New Haven","Naugatuck",1888,157600,-0.00693131695022054,-0.0205096333126165,-0.0540216086434574,-0.0286988366522312,-0.0388782785640215,"2006-05","2006-Q2",239700,-0.342511472674176,"2002-10"
2015-10-31,71158,"30506","GA","Gainesville","Hall","Gainesville",1889,197500,0.00406710726995425,0.0190918472652219,0.0584137191854234,0.0158118278927617,-0.000151771966213188,"2007-10","2007-Q4",214100,-0.0775338626809902,"2005-10"
2015-10-31,98140,"95361","CA","Modesto","Stanislaus","Oakdale",1890,277200,0.00544069640914037,0.0187431091510474,0.0887666928515318,0.075765548013444,-0.0324924589966264,"2006-04","2006-Q2",395700,-0.299469294920394,"2004-07"
2015-10-31,99516,"98031","WA","Seattle","King","East Hill-Meridian",1891,309800,0.00780741704619388,0.0197498354180382,0.0908450704225352,0.0476253129389448,0.00628000312984645,"2007-05","2007-Q2",348700,-0.111557212503585,"2006-03"
2015-10-31,89743,"72756","AR","Fayetteville","Benton","Rogers",1892,131000,0.000763941940412529,0.00691775557263643,0.0282574568288854,0.020087254563778,-0.00158907629909399,"2006-09","2006-Q3",140300,-0.0662865288667142,"2005-09"
2015-10-31,58639,"02125","MA","Boston","Suffolk","Boston",1893,369100,-0.00324061571698623,0.0002710027100271,0.126335062557217,0.0809511569545265,0.0190250512748493,"2015-08","2015-Q3",370600,-0.00404749055585537,"2015-08"
2015-10-31,73068,"34266","FL","Arcadia","De Soto","Arcadia",1894,79200,-0.0050251256281407,-0.01,0.0909090909090909,-0.00448448570101978,-0.049727768619828,"2006-06","2006-Q2",154400,-0.487046632124352,"2004-02"
2015-10-31,71774,"32082","FL","Jacksonville","Saint Johns","Ponte Vedra Beach",1895,448700,0.0015625,0.0121813670200767,0.0600047247814789,0.0424987436093718,-0.00983225683025635,"2006-06","2006-Q2",524400,-0.144355453852021,"2005-05"
2015-10-31,96122,"90275","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Rancho Palos Verdes",1896,1185600,-0.00478468899521531,0.000844166807361135,0.0290773370367156,0.0429441183253099,-0.00133960457446602,"2006-02","2006-Q1",1218600,-0.0270802560315116,"2005-10"
2015-10-31,73256,"34997","FL","Port St. Lucie","Martin","Stuart",1897,210300,0.00960153624579933,0.0278592375366569,0.127009646302251,0.061692211706952,-0.0297336538557583,"2006-02","2006-Q1",290200,-0.275327360441075,"2004-08"
2015-10-31,96747,"92240","CA","Riverside","Riverside","Desert Hot Springs",1898,161000,0.00940438871473354,0.0267857142857143,0.072618254497002,0.100591472540005,-0.0493263394673335,"2006-06","2006-Q2",289200,-0.4432918395574,"2004-03"
2015-10-31,72405,"33076","FL","Miami-Fort Lauderdale","Broward","Coral Springs",1899,439800,0.00525714285714286,0.00640732265446224,0.0119650253106305,0.0487822614814701,-0.0231369823850407,"2006-04","2006-Q2",577300,-0.23817772388706,"2004-12"
2015-10-31,96795,"92311","CA","Riverside","San Bernardino","Barstow",1900,90500,0.00221483942414175,0.00110619469026549,-0.0184381778741865,0.0130958711235274,-0.054737414926332,"2007-02","2007-Q1",189800,-0.5231822971549,"2004-03"
2015-10-31,84445,"60202","IL","Chicago","Cook","Evanston",1901,257800,0.00311284046692607,-0.00424874468906914,-0.00193573364305072,0.0161964986500527,-0.0144856191954483,"2007-02","2007-Q1",316500,-0.185466034755134,"2004-04"
2015-10-31,72056,"32547","FL","Crestview-Fort Walton Beach-Destin, FL","Okaloosa","Wright",1902,158000,0,0.00572883513685551,0.0484406104844061,0.00870374164631871,-0.0279113650783503,"2006-04","2006-Q2",214000,-0.261682242990654,"2004-12"
2015-10-31,84345,"60090","IL","Chicago","Cook","Wheeling",1903,164400,0.0024390243902439,0.0230242688238955,0.0851485148514852,0.000365363634246441,-0.0367247735537786,"2007-01","2007-Q1",247800,-0.336561743341404,"2001-04"
2015-10-31,97822,"94621","CA","San Francisco","Alameda","Oakland",1904,272700,0.00590188122464035,0.0255735238811583,0.176445211389129,0.160064372503786,-0.0354167142932473,"2007-02","2007-Q1",427000,-0.36135831381733,"2004-02"
2015-10-31,77021,"44121","OH","Cleveland","Cuyahoga","South Euclid",1905,84900,-0.00701754385964912,-0.00468933177022274,0.0241254523522316,-0.0137812397805857,-0.0391681330242796,"2005-11","2005-Q4",126700,-0.32991318074191,"1996-11"
2015-10-31,99948,"98662","WA","Portland","Clark","Five Corners",1906,230600,0.00654735923177652,0.0276292335115865,0.109720885466795,0.0540934558025734,0.00721679420876287,"2007-01","2007-Q1",241900,-0.0467135179826375,"2006-03"
2015-10-31,73915,"36532","AL","Daphne","Baldwin","Fairhope",1907,233800,-0.00298507462686567,0.00732442912537699,0.0381882770870337,0.0423610655725239,0.00532823807962335,"2006-07","2006-Q3",243600,-0.0402298850574713,"2006-02"
2015-10-31,87855,"68104","NE","Omaha","Douglas","Omaha",1908,89100,0.00791855203619909,0.00337837837837838,0.074788902291918,0.000224618171809299,-0.0035222629304148,"2007-06","2007-Q2",96500,-0.0766839378238342,"2004-12"
2015-10-31,96484,"91739","CA","Riverside","San Bernardino","Rancho Cucamonga",1909,564600,0.000708968450903935,0.00141894288754878,0.0369146005509642,0.0635025986224416,-0.0108218516136072,"2006-06","2006-Q2",677300,-0.166395984054333,"2005-01"
2015-10-31,65805,"19138","PA","Philadelphia","Philadelphia","Philadelphia",1910,104400,0.0175438596491228,0.0545454545454545,0.0829875518672199,0.00945794853901649,0.0225896725032777,"2015-10","2015-Q4",104400,0,"2015-10"
2015-10-31,97535,"94061","CA","San Francisco","San Mateo","Redwood City",1911,1237900,0.00259172268567263,0.0308102256640853,0.188574171867499,0.11475455305007,0.042301171577505,"2015-10","2015-Q4",1237900,0,"2015-10"
2015-10-31,94843,"85251","AZ","Phoenix","Maricopa","Scottsdale",1912,254400,0.00593119810201661,0.0155688622754491,0.0516742455560149,0.0929810422689341,-0.00804428357006859,"2006-04","2006-Q2",289900,-0.122456019317006,"2005-08"
2015-10-31,71277,"30701","GA","Calhoun","Gordon","Calhoun",1913,113400,0.00979519145146928,0.029038112522686,0.0356164383561644,0.0375768475743441,-0.00985027185355358,"2007-05","2007-Q2",130400,-0.130368098159509,"2004-02"
2015-10-31,84384,"60133","IL","Chicago","Du Page","Hanover Park",1914,164200,-0.00121654501216545,-0.00121654501216545,0.00612745098039216,-0.00397172261260925,-0.0300143852259287,"2006-07","2006-Q3",233700,-0.297389816003423,"2001-10"
2015-10-31,96605,"92040","CA","San Diego","San Diego","Lakeside",1915,433400,0.00324074074074074,0.0123802849801448,0.0659124446630595,0.0603024826341083,-0.013380988288168,"2006-01","2006-Q1",501300,-0.135447835627369,"2004-05"
2015-10-31,81324,"53402","WI","Racine","Racine","Caledonia",1916,136800,0.000731528895391368,0.00366837857666911,0.0340136054421769,-0.011983729327195,-0.0148639315925787,"2006-03","2006-Q1",170300,-0.196711685261304,"2004-04"
2015-10-31,66988,"21703","MD","Washington","Frederick","Frederick",1917,233700,0.00429737859905458,0.00776196636481242,0.00863185153215365,0.0265520397411132,-0.0233220685386083,"2006-07","2006-Q3",305900,-0.236024844720497,"2004-09"
2015-10-31,69298,"27320","NC","Greensboro","Rockingham","Reidsville",1918,95100,-0.00105042016806723,-0.00314465408805032,0.0236813778256189,-0.00497227878145567,-0.00259148866739645,"2007-12","2007-Q4",100800,-0.056547619047619,"2004-12"
2015-10-31,94798,"85203","AZ","Phoenix","Maricopa","Mesa",1919,207600,0.0112031173891866,0.0312965722801788,0.0846394984326019,0.102065203874695,-0.0154999165548844,"2006-05","2006-Q2",260100,-0.201845444059977,"2005-06"
2015-10-31,99254,"97404","OR","Eugene","Lane","Eugene",1920,217000,0.00184672206832872,0.00883310088331009,0.0539096648858669,0.0244625567381416,0.0058522439481159,"2007-05","2007-Q2",237500,-0.0863157894736842,"2006-04"
2015-10-31,84475,"60423","IL","Chicago","Will","Frankfort",1921,287600,0.00594613501224204,0.0105411103302881,-0.0150684931506849,0.0157374124238907,-0.00168797784270314,"2007-07","2007-Q3",301900,-0.0473666777078503,"2005-08"
2015-10-31,96508,"91768","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pomona",1922,329200,0.00519083969465649,0.0113671274961598,0.0388135058378037,0.0887383274850679,-0.0152028054283667,"2006-08","2006-Q3",424500,-0.224499411071849,"2005-01"
2015-10-31,73145,"34609","FL","Tampa","Hernando","Spring Hill",1923,128300,0.00864779874213836,0.0296950240770466,0.072742474916388,0.03088213245208,-0.0422680591329361,"2006-07","2006-Q3",217800,-0.410927456382002,"2003-12"
2015-10-31,71521,"31406","GA","Savannah","Chatham","Savannah",1924,146500,0.0027378507871321,0.0145429362880886,0.0539568345323741,0.0111483531967909,0.00469223408040764,"2007-07","2007-Q3",154100,-0.0493186242699546,"2006-04"
2015-10-31,96389,"91367","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",1925,645000,0.00561272217025257,0.0179924242424242,0.0418349216604749,0.0481706063525476,-0.00634638087582284,"2006-04","2006-Q2",728700,-0.114862083161795,"2005-07"
2015-10-31,66708,"20910","MD","Washington","Montgomery","Silver Spring",1926,499500,-0.001998001998002,0.000400560785099139,0.0185562805872757,0.020321599353655,0.00274365436817936,"2015-04","2015-Q2",505000,-0.0108910891089109,"2015-03"
2015-10-31,96295,"91107","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pasadena",1927,778600,-0.000385158556939273,0.000128452151573539,0.0305757776307081,0.0422745607310191,0.00854379587030007,"2015-08","2015-Q3",779000,-0.000513478818998716,"2015-08"
2015-10-31,73161,"34667","FL","Tampa","Pasco","Hudson",1928,125900,0.0072,0.026079869600652,0.0579831932773109,0.0125306934050358,-0.046554709426092,"2006-06","2006-Q2",214800,-0.413873370577281,"2003-06"
2015-10-31,64846,"17013","PA","Harrisburg","Cumberland","Carlisle",1929,149500,0.000669344042838019,-0.00133600534402138,-0.0138522427440633,-0.00461761161034124,0.00673090772470175,"2008-03","2008-Q1",156100,-0.0422805893657912,"2007-02"
2015-10-31,84590,"60563","IL","Chicago","Du Page","Naperville",1930,273500,-0.00218898212331266,-0.00869880391446176,-0.000365497076023392,0.018865180625542,-0.0103866249332939,"2007-04","2007-Q2",322700,-0.152463588472265,"2004-12"
2015-10-31,62154,"11561","NY","New York","Nassau","Long Beach",1931,483500,0.00624349635796046,0.00897328881469115,0.00352843503528435,0.0104985255168375,-0.0101999231271852,"2006-06","2006-Q2",554300,-0.127728666786938,"2005-02"
2015-10-31,81954,"54880","WI","Duluth","Douglas","Superior",1932,114900,-0.00691443388072601,-0.0154241645244216,0.0213333333333333,0.00857115199634739,-0.00838976308885808,"2007-05","2007-Q2",134400,-0.145089285714286,"2005-07"
2015-10-31,70127,"28677","NC","Charlotte","Iredell","Statesville",1933,97200,-0.00409836065573771,0.00309597523219814,0.0508108108108108,0.0175545771755876,0.00485992830987891,"2008-03","2008-Q1",101600,-0.0433070866141732,"2007-08"
2015-10-31,97788,"94582","CA","San Francisco","Contra Costa","San Ramon",1934,1024800,0.00925743549340161,0.029535864978903,0.0865139949109415,0.0655652718859032,0.00763969522121744,"2015-10","2015-Q4",1024800,0,"2015-10"
2015-10-31,77924,"46038","IN","Indianapolis","Hamilton","Fishers",1935,177200,0.000564652738565782,0.0108385624643468,0.0405167351732237,0.0259436799662061,0.00594613104559238,"2015-10","2015-Q4",177200,0,"2015-10"
2015-10-31,78061,"46254","IN","Indianapolis","Marion","Indianapolis",1936,99400,0,0,0.0397489539748954,0.00952158547036674,-0.0170069716524499,"2006-09","2006-Q3",120300,-0.173732335827099,
2015-10-31,399655,"85286","AZ","Phoenix","Maricopa","Chandler",1937,320000,0.00187852222917971,0.00978226569895866,0.0289389067524116,0.0693965819091185,-0.0165713748143086,"2006-04","2006-Q2",397200,-0.19436052366566,"2005-06"
2015-10-31,64886,"17055","PA","Harrisburg","Cumberland","Upper Allen",1938,186400,0.000536768652710682,0.00865800865800866,0.0298342541436464,0.00734808735907766,0.0101470509405679,"2015-10","2015-Q4",186400,0,"2015-10"
2015-10-31,99907,"98604","WA","Portland","Clark","Battle Ground",1939,303000,0.01,0.0380267214799589,0.0962373371924747,0.0500959368388347,0.00429097342301965,"2006-12","2006-Q4",325800,-0.0699815837937385,"2006-01"
